assessment_date	point_code	type	is_present	no_habitat	assessment_source	inaccessible	not_measurable	change_location	db_ref
18087	1676498_2	52	1	0	field assessment	NA	NA	1	1676498
18087	1742034_1	52	0	NA	field assessment	NA	NA	0	1742034
18087	1742034_2	52	1	0	field assessment	NA	NA	1	1742034
18089	3821746_1	53	0	NA	field assessment	NA	NA	0	3821746
18089	3821746_1	65	0	NA	field assessment	NA	NA	0	3821746
18089	3821746_2	53	1	0	field assessment	NA	NA	1	3821746
18109	12229422_1	55	1	0	field assessment	NA	NA	0	12229422
18109	2136622_1	82	1	0	field assessment	NA	NA	0	2136622
18109	213726_1	38	1	0	field assessment	NA	NA	0	NA
18109	344798_1	38	1	0	field assessment	NA	NA	0	NA
18110	385758_1	38	0	NA	field assessment	NA	NA	0	NA
18110	54994_1	39	1	0	field assessment	NA	NA	0	NA
18113	261854_1	38	1	0	field assessment	NA	NA	0	NA
18114	37330_1	39	1	0	field assessment	NA	NA	0	NA
18114	65234_1	38	1	0	field assessment	NA	NA	0	NA
18116	193246_1	38	1	0	field assessment	NA	NA	0	NA
18116	380638_1	38	1	0	field assessment	NA	NA	0	NA
18116	77394_1	39	1	0	field assessment	NA	NA	0	NA
18116	91122_1	39	1	0	field assessment	NA	NA	0	NA
18117	26262_1	98	0	NA	field assessment	NA	NA	0	NA
18117	342750_1	38	1	0	field assessment	NA	NA	0	NA
18117	359134_1	38	1	0	field assessment	NA	NA	0	NA
18117	65522_1	38	1	0	field assessment	NA	NA	0	NA
18120	293598_1	38	1	0	field assessment	NA	NA	0	NA
18121	1180534_1	26	1	0	field assessment	NA	NA	0	NA
18121	120110_1	38	1	0	field assessment	NA	NA	0	NA
18121	1287030_1	26	1	0	field assessment	NA	NA	0	NA
18127	27602_1	39	1	0	field assessment	NA	NA	0	NA
18127	3026_1	38	1	0	field assessment	NA	NA	0	NA
18127	76242_1	38	1	0	field assessment	NA	NA	0	NA
18128	33502_1	38	1	0	field assessment	NA	NA	0	NA
18128	734_1	38	1	0	field assessment	NA	NA	0	NA
18129	35090_1	38	1	0	field assessment	NA	NA	0	NA
18130	267190_1	39	1	0	field assessment	NA	NA	0	NA
18130	279478_1	38	1	0	field assessment	NA	NA	0	NA
18130	46006_1	39	0	NA	field assessment	NA	NA	1	NA
18130	46006_2	39	1	0	field assessment	NA	NA	1	NA
18130	492470_1	39	1	0	field assessment	NA	NA	0	NA
18131	136402_1	39	1	0	field assessment	NA	NA	0	NA
18131	218322_1	39	1	0	field assessment	NA	NA	0	NA
18131	54482_1	39	1	0	field assessment	NA	NA	0	NA
18131	87250_1	38	1	0	field assessment	NA	NA	0	NA
18134	7929558_1	55	1	0	field assessment	NA	NA	0	7929558
18141	43230_1	38	1	0	field assessment	NA	NA	0	NA
18141	71902_1	38	1	0	field assessment	NA	NA	0	NA
18141	92382_1	39	1	0	field assessment	NA	NA	0	NA
18149	42934_1	39	1	0	field assessment	NA	NA	0	NA
18183	22_1	15	1	0	field assessment	NA	NA	0	22
18183	36_1	15	1	0	field assessment	NA	NA	0	36
18184	63_1	12	1	0	field assessment	NA	NA	0	63
18185	54_1	15	1	0	field assessment	NA	NA	0	54
18185	73_1	12	1	0	field assessment	NA	NA	0	73
18185	8_2	15	1	0	field assessment	NA	NA	1	8
18185	81_1	15	1	0	field assessment	NA	NA	0	81
18186	1_1	15	1	0	field assessment	NA	NA	0	1
18186	2143233_2	10	1	0	field assessment	NA	NA	1	2143233
18186	33_1	15	1	0	field assessment	NA	NA	0	33
18186	38_2	15	1	0	field assessment	NA	NA	1	38
18186	4_1	12	0	NA	field assessment	NA	NA	0	4
18186	4_2	12	1	0	field assessment	NA	NA	1	4
18186	60_1	12	1	0	field assessment	NA	NA	0	60
18186	75_1	12	0	NA	field assessment	NA	NA	0	75
18186	75_2	12	1	0	field assessment	NA	NA	1	75
18187	21_2	15	1	0	field assessment	NA	NA	1	21
18187	55_1	12	1	0	field assessment	NA	NA	0	55
18187	83_1	12	1	0	field assessment	NA	NA	0	83
18187	84_1	15	1	0	field assessment	NA	NA	0	84
18187	88_2	12	1	0	field assessment	NA	NA	1	88
18190	27_1	12	0	NA	field assessment	NA	NA	0	27
18190	27_2	12	1	0	field assessment	NA	NA	1	27
18191	37_1	15	1	0	field assessment	NA	NA	0	37
18191	67_2	14	1	0	field assessment	NA	NA	1	67
18191	93_1	14	1	0	field assessment	NA	NA	0	93
18192	17_1	12	1	0	field assessment	NA	NA	0	17
18192	20_2	12	1	0	field assessment	NA	NA	1	20
18192	25_1	15	1	0	field assessment	NA	NA	0	25
18192	34_2	15	1	0	field assessment	NA	NA	1	34
18192	57_1	12	1	0	field assessment	NA	NA	0	57
18192	61_1	12	1	0	field assessment	NA	NA	0	61
18192	70_1	12	1	0	field assessment	NA	NA	0	70
18193	14_1	12	0	NA	field assessment	NA	NA	0	14
18193	14_2	12	1	0	field assessment	NA	NA	1	14
18193	18_1	15	1	0	field assessment	NA	NA	0	18
18193	46_1	15	1	0	field assessment	NA	NA	0	46
18193	48_1	15	1	0	field assessment	NA	NA	0	48
18193	49_1	12	1	0	field assessment	NA	NA	0	49
18193	90_1	15	1	0	field assessment	NA	NA	0	90
18194	18_2	12	0	NA	field assessment	NA	NA	0	18
18194	18_3	12	1	0	field assessment	NA	NA	1	18
18194	43_1	15	1	0	field assessment	NA	NA	0	43
18194	52_1	15	1	0	field assessment	NA	NA	0	52
18194	6_1	15	1	0	field assessment	NA	NA	0	6
18194	6_2	12	1	0	field assessment	NA	NA	0	6
18197	11_2	12	1	0	field assessment	NA	NA	1	11
18197	23_2	15	1	0	field assessment	NA	NA	1	23
18197	32_1	15	1	0	field assessment	NA	NA	0	32
18197	65_2	12	1	0	field assessment	NA	NA	1	65
18197	78_2	12	1	0	field assessment	NA	NA	1	78
18198	1498805_2	10	1	0	field assessment	NA	NA	1	1498805
18198	1594037_1	10	1	0	field assessment	NA	NA	0	1594037
18198	2239241_1	10	1	0	field assessment	NA	NA	0	2239241
18198	2364085_2	10	1	0	field assessment	NA	NA	1	2364085
18200	12_1	12	0	NA	field assessment	NA	NA	0	12
18200	12_2	12	1	0	field assessment	NA	NA	1	12
18200	2333697_2	10	1	0	field assessment	NA	NA	1	2333697
18200	29_1	12	0	NA	field assessment	NA	NA	0	29
18200	29_2	12	1	0	field assessment	NA	NA	1	29
18200	47_1	12	0	NA	field assessment	NA	NA	0	47
18200	47_2	12	1	0	field assessment	NA	NA	1	47
18200	58_2	15	1	0	field assessment	NA	NA	1	58
18200	68_1	12	0	NA	field assessment	NA	NA	0	68
18200	68_2	12	1	0	field assessment	NA	NA	1	68
18204	28_1	12	0	NA	field assessment	NA	NA	0	28
18204	28_2	12	1	0	field assessment	NA	NA	1	28
18204	3_1	12	0	NA	field assessment	NA	NA	0	3
18204	3_2	12	1	0	field assessment	NA	NA	1	3
18204	74_1	12	0	NA	field assessment	NA	NA	0	74
18204	74_2	12	1	0	field assessment	NA	NA	1	74
18204	86_1	12	1	0	field assessment	NA	NA	0	86
18204	9_1	12	0	NA	field assessment	NA	NA	0	9
18204	9_2	12	1	0	field assessment	NA	NA	1	9
18214	2056822_1	82	0	NA	field assessment	NA	NA	0	2056822
18214	2056822_2	82	1	0	field assessment	NA	NA	1	2056822
18214	2130550_1	82	0	NA	field assessment	NA	NA	0	2130550
18214	2130550_2	82	1	0	field assessment	NA	NA	1	2130550
18214	2318966_1	82	1	0	field assessment	NA	NA	0	2318966
18262	10574382_1	55	0	NA	orthophoto	NA	NA	0	10574382
18262	10776710_1	56	0	NA	orthophoto	NA	NA	0	10776710
18262	10824641_1	56	0	NA	orthophoto	NA	NA	0	10824641
18262	10857782_1	55	0	NA	orthophoto	NA	NA	0	10857782
18262	10891398_1	56	0	NA	orthophoto	NA	NA	0	10891398
18262	10899446_1	56	0	NA	orthophoto	NA	NA	0	10899446
18262	10904338_1	56	0	NA	orthophoto	NA	NA	0	10904338
18262	11301334_1	56	0	NA	orthophoto	NA	NA	0	11301334
18262	11324041_1	56	0	NA	orthophoto	NA	NA	0	11324041
18262	11415686_1	56	0	NA	orthophoto	NA	NA	0	11415686
18262	11544918_1	55	0	NA	orthophoto	NA	NA	0	11544918
18262	11771186_1	56	0	NA	orthophoto	NA	NA	0	11771186
18262	11838950_1	56	0	NA	orthophoto	NA	NA	0	11838950
18262	11904310_1	56	0	NA	orthophoto	NA	NA	0	11904310
18262	11916338_1	56	0	NA	orthophoto	NA	NA	0	11916338
18262	11919494_1	56	0	NA	orthophoto	NA	NA	0	11919494
18262	12130438_1	56	0	NA	orthophoto	NA	NA	0	12130438
18262	12272690_1	56	0	NA	orthophoto	NA	NA	0	12272690
18262	12964914_1	56	0	NA	orthophoto	NA	NA	0	12964914
18262	12988550_1	56	0	NA	orthophoto	NA	NA	0	12988550
18262	12990482_1	56	0	NA	orthophoto	NA	NA	0	12990482
18262	13004934_1	56	0	NA	orthophoto	NA	NA	0	13004934
18262	13030105_1	56	0	NA	orthophoto	NA	NA	0	13030105
18262	13095986_1	56	0	NA	orthophoto	NA	NA	0	13095986
18262	13281345_1	56	0	NA	orthophoto	NA	NA	0	13281345
18262	13642070_1	56	0	NA	orthophoto	NA	NA	0	13642070
18262	13922438_1	56	0	NA	orthophoto	NA	NA	0	13922438
18262	13970369_1	56	0	NA	orthophoto	NA	NA	0	13970369
18262	14037126_1	56	0	NA	orthophoto	NA	NA	0	14037126
18262	14078681_1	56	0	NA	orthophoto	NA	NA	0	14078681
18262	14225145_1	55	0	NA	orthophoto	NA	NA	0	14225145
18262	14276342_1	55	0	NA	orthophoto	NA	NA	0	14276342
18262	14437001_1	56	0	NA	orthophoto	NA	NA	0	14437001
18262	14916914_1	55	0	NA	orthophoto	NA	NA	0	14916914
18262	14938345_1	56	0	NA	orthophoto	NA	NA	0	14938345
18262	14961289_1	55	0	NA	orthophoto	NA	NA	0	14961289
18262	15018945_1	56	0	NA	orthophoto	NA	NA	0	15018945
18262	15062066_1	56	0	NA	orthophoto	NA	NA	0	15062066
18262	15064114_1	56	0	NA	orthophoto	NA	NA	0	15064114
18262	15224822_1	56	0	NA	orthophoto	NA	NA	0	15224822
18262	15247425_1	56	0	NA	orthophoto	NA	NA	0	15247425
18262	15249542_1	56	0	NA	orthophoto	NA	NA	0	15249542
18262	16324742_1	56	0	NA	orthophoto	NA	NA	0	16324742
18262	3841586_1	56	0	NA	orthophoto	NA	NA	0	3841586
18262	4155670_1	55	0	NA	orthophoto	NA	NA	0	4155670
18262	4155670_1	56	0	NA	orthophoto	NA	NA	0	4155670
18262	4571014_1	56	0	NA	orthophoto	NA	NA	0	4571014
18262	5361830_1	56	0	NA	orthophoto	NA	NA	0	5361830
18262	5540438_1	56	0	NA	orthophoto	NA	NA	0	5540438
18262	6222894_1	56	0	NA	orthophoto	NA	NA	0	6222894
18262	7716742_1	56	0	NA	orthophoto	NA	NA	0	7716742
18262	8203201_1	56	0	NA	orthophoto	NA	NA	0	8203201
18262	8503174_1	56	0	NA	orthophoto	NA	NA	0	8503174
18262	8592897_1	56	0	NA	orthophoto	NA	NA	0	8592897
18262	8901682_1	56	0	NA	orthophoto	NA	NA	0	8901682
18262	8984710_1	56	0	NA	orthophoto	NA	NA	0	8984710
18262	9226889_1	56	0	NA	orthophoto	NA	NA	0	9226889
18262	9351302_1	55	0	NA	orthophoto	NA	NA	0	9351302
18262	9718409_1	55	0	NA	orthophoto	NA	NA	0	9718409
18262	9980553_1	56	0	NA	orthophoto	NA	NA	0	9980553
18284	315705_1	103	0	NA	NA	long term	NA	0	NA
18284	577849_1	103	0	NA	NA	long term	NA	0	NA
18373	53970_1	104	1	0	field assessment	long term	NA	0	NA
18374	132818_1	104	1	0	field assessment	long term	NA	0	NA
18376	15478_1	99	0	NA	field assessment	NA	NA	0	NA
18376	218834_1	106	0	NA	field assessment	NA	NA	0	NA
18395	41814_2	63	1	0	field assessment	NA	NA	0	NA
18395	63270_2	63	1	0	field assessment	NA	NA	0	NA
18397	127218_2	63	1	0	field assessment	NA	NA	0	NA
18397	1479857_1	12	0	NA	field assessment	NA	NA	0	1479857
18397	556006_2	63	1	0	field assessment	NA	NA	0	NA
18397	659794_2	63	1	0	field assessment	NA	NA	0	NA
18397	676914_2	63	1	0	field assessment	NA	NA	0	NA
18400	1185042_1	63	1	0	field assessment	NA	NA	0	NA
18400	12457234_1	66	1	0	field assessment	NA	NA	0	NA
18401	5313810_1	66	1	0	field assessment	NA	NA	0	NA
18401	6165778_1	66	1	0	field assessment	NA	NA	0	NA
18402	18546_2	63	1	0	field assessment	NA	NA	0	NA
18402	386674_2	63	1	0	field assessment	NA	NA	0	NA
18402	79986_2	63	1	0	field assessment	NA	NA	0	NA
18403	162790_2	63	1	0	field assessment	NA	NA	0	NA
18403	20217_1	63	1	0	field assessment	NA	NA	1	NA
18403	409654_2	63	1	0	field assessment	NA	NA	0	NA
18403	528582_2	63	1	0	field assessment	NA	NA	0	NA
18404	2933634_1	65	0	NA	field assessment	NA	NA	0	NA
18404	3153026_1	65	1	0	field assessment	NA	NA	0	NA
18408	1018841_1	63	0	1	field assessment	NA	NA	0	NA
18408	1018841_2	63	1	0	field assessment	NA	NA	1	NA
18408	11343122_1	66	1	0	field assessment	NA	NA	0	NA
18408	1535001_1	63	0	1	field assessment	NA	NA	0	NA
18408	1535001_2	63	1	0	field assessment	NA	NA	1	NA
18408	2383474_1	65	0	1	field assessment	NA	NA	0	NA
18408	2911526_1	65	0	1	field assessment	NA	NA	0	NA
18408	2911526_2	66	1	0	field assessment	NA	NA	1	NA
18408	3511922_1	65	0	1	field assessment	NA	NA	0	NA
18408	9508114_1	66	1	0	field assessment	NA	NA	0	NA
18409	1062514_1	63	1	0	field assessment	NA	NA	0	NA
18409	1068793_1	63	1	0	field assessment	NA	NA	0	NA
18409	2201202_1	65	0	1	field assessment	NA	NA	0	NA
18409	2201202_2	65	1	0	field assessment	NA	NA	1	NA
18409	243846_2	63	1	0	field assessment	NA	NA	0	NA
18409	258390_1	63	1	0	field assessment	NA	NA	0	NA
18409	4330770_1	66	1	0	field assessment	NA	NA	0	NA
18409	589110_2	63	1	0	field assessment	NA	NA	0	NA
18409	9245970_1	66	0	1	field assessment	NA	NA	0	NA
18409	9245970_2	66	1	0	field assessment	NA	NA	1	NA
18410	1390706_1	63	0	1	field assessment	NA	NA	0	NA
18410	1390706_2	63	1	0	field assessment	NA	NA	1	NA
18410	3132850_1	65	1	0	field assessment	NA	NA	0	NA
18411	998709_1	63	1	0	field assessment	NA	NA	0	NA
18415	3077777_1	64	1	0	field assessment	NA	NA	0	NA
18415	3173042_1	65	1	0	field assessment	NA	NA	0	NA
18417	236657_1	63	0	1	field assessment	NA	NA	0	NA
18417	236657_2	63	1	0	field assessment	NA	NA	1	NA
18418	2891673_1	64	0	1	field assessment	NA	NA	0	NA
18418	2891673_2	64	1	0	field assessment	NA	NA	1	NA
18428	271537_1	12	0	NA	field assessment	NA	NA	0	271537
18429	20657_1	15	1	0	field assessment	NA	NA	0	20657
18444	1010002_1	45	0	NA	orthophoto	NA	NA	0	1010002
18444	1055218_1	45	0	NA	orthophoto	NA	NA	0	1055218
18444	1150034_1	45	0	NA	orthophoto	NA	NA	0	1150034
18444	130130_1	45	0	NA	field assessment	NA	NA	0	130130
18444	1354738_1	45	0	NA	orthophoto	NA	NA	0	1354738
18444	1375314_1	45	0	NA	orthophoto	NA	NA	0	1375314
18444	1375541_1	23	1	0	field assessment	NA	NA	0	1375541
18444	14036466_1	45	0	NA	field assessment	NA	NA	0	14036466
18444	14082386_1	45	0	NA	field assessment	NA	NA	0	14082386
18444	14607698_1	45	0	NA	field assessment	NA	NA	0	14607698
18444	1465330_1	82	0	NA	field assessment	NA	NA	0	1465330
18444	14920690_1	45	0	NA	field assessment	NA	NA	0	14920690
18444	15130962_1	45	0	NA	field assessment	NA	NA	0	15130962
18444	15412722_1	45	0	NA	field assessment	NA	NA	0	15412722
18444	16001362_1	45	0	NA	field assessment	NA	NA	0	16001362
18444	16126290_1	45	0	NA	field assessment	NA	NA	0	16126290
18444	1615186_1	45	0	NA	field assessment	NA	NA	0	1615186
18444	16940370_1	45	0	NA	orthophoto	NA	NA	0	16940370
18444	17017842_1	45	0	NA	field assessment	NA	NA	0	17017842
18444	17182194_1	45	0	NA	field assessment	NA	NA	0	17182194
18444	1719814_1	50	0	NA	field assessment	NA	NA	0	1719814
18444	17343826_1	45	0	NA	field assessment	NA	NA	0	17343826
18444	17469778_1	45	0	NA	orthophoto	NA	NA	0	17469778
18444	1754450_1	45	0	NA	field assessment	NA	NA	0	1754450
18444	1780210_1	45	0	NA	orthophoto	NA	NA	0	1780210
18444	18066418_1	45	0	NA	field assessment	NA	NA	0	18066418
18444	18131954_1	45	0	NA	field assessment	NA	NA	0	18131954
18444	18223442_1	45	0	NA	field assessment	NA	NA	0	18223442
18444	18230770_1	45	0	NA	field assessment	NA	NA	0	18230770
18444	18276690_1	45	0	NA	field assessment	NA	NA	0	18276690
18444	18311506_1	45	0	NA	field assessment	NA	NA	0	18311506
18444	18392402_1	45	0	NA	field assessment	NA	NA	0	18392402
18444	18583890_1	45	0	NA	orthophoto	NA	NA	0	18583890
18444	1859078_1	50	0	NA	field assessment	NA	NA	0	1859078
18444	188834_1	45	0	NA	field assessment	NA	NA	0	188834
18444	19114994_1	45	0	NA	field assessment	NA	NA	0	19114994
18444	19272018_1	45	0	NA	field assessment	NA	NA	0	19272018
18444	19279346_1	45	0	NA	field assessment	NA	NA	0	19279346
18444	1938870_1	80	0	NA	field assessment	NA	NA	0	1938870
18444	19589458_1	45	0	NA	field assessment	NA	NA	0	19589458
18444	19869170_1	45	0	NA	field assessment	NA	NA	0	19869170
18444	20353362_1	45	0	NA	orthophoto	NA	NA	0	20353362
18444	20900178_1	45	0	NA	field assessment	NA	NA	0	20900178
18444	2153874_1	45	0	NA	orthophoto	NA	NA	0	2153874
18444	2158518_1	80	0	NA	field assessment	NA	NA	0	2158518
18444	2196150_1	80	0	NA	field assessment	NA	NA	0	2196150
18444	21981522_1	45	0	NA	field assessment	NA	NA	0	21981522
18444	22422866_1	45	0	NA	field assessment	NA	NA	0	22422866
18444	22470994_1	45	0	NA	field assessment	NA	NA	0	22470994
18444	22586706_1	45	0	NA	field assessment	NA	NA	0	22586706
18444	22996306_1	45	0	NA	field assessment	NA	NA	0	22996306
18444	2337778_1	45	0	NA	field assessment	NA	NA	0	2337778
18444	23473650_1	45	0	NA	field assessment	NA	NA	0	23473650
18444	23728466_1	45	0	NA	field assessment	NA	NA	0	23728466
18444	23783762_1	45	0	NA	field assessment	NA	NA	0	23783762
18444	240626_1	45	0	NA	field assessment	NA	NA	0	240626
18444	24514898_1	45	0	NA	field assessment	NA	NA	0	24514898
18444	24568146_1	45	0	NA	field assessment	NA	NA	0	24568146
18444	2502130_1	45	0	NA	field assessment	NA	NA	0	2502130
18444	25471986_1	45	0	NA	field assessment	NA	NA	0	25471986
18444	25570802_1	45	0	NA	field assessment	NA	NA	0	25570802
18444	2603314_1	80	0	NA	field assessment	NA	NA	0	2603314
18444	2608566_1	80	0	NA	field assessment	NA	NA	0	2608566
18444	2611638_1	80	0	NA	field assessment	NA	NA	0	2611638
18444	2680290_1	80	0	NA	field assessment	NA	NA	0	2680290
18444	2695470_1	49	0	NA	field assessment	NA	NA	0	2695470
18444	2698738_1	45	0	NA	field assessment	NA	NA	0	2698738
18444	2741686_1	80	0	NA	field assessment	NA	NA	0	2741686
18444	2745494_1	80	0	NA	field assessment	NA	NA	0	2745494
18444	2748498_1	45	0	NA	orthophoto	NA	NA	0	2748498
18444	2789522_1	80	0	NA	field assessment	NA	NA	0	2789522
18444	2823606_1	80	0	NA	field assessment	NA	NA	0	2823606
18444	282802_1	53	0	NA	field assessment	NA	NA	0	282802
18444	282802_1	63	0	NA	field assessment	NA	NA	0	282802
18444	2948790_1	80	0	NA	field assessment	NA	NA	0	2948790
18444	2957614_1	49	0	NA	field assessment	NA	NA	0	2957614
18444	2965638_1	49	0	NA	field assessment	NA	NA	0	2965638
18444	3088310_1	80	0	NA	field assessment	NA	NA	0	3088310
18444	320994_1	80	0	NA	field assessment	NA	NA	0	320994
18444	326965_1	17	0	NA	field assessment	NA	NA	0	326965
18444	326965_1	23	0	NA	field assessment	NA	NA	0	326965
18444	326965_3	22	1	0	field assessment	NA	NA	1	326965
18444	3300078_1	82	0	NA	field assessment	NA	NA	0	3300078
18444	3314002_1	45	0	NA	orthophoto	NA	NA	0	3314002
18444	332114_1	45	0	NA	field assessment	NA	NA	0	332114
18444	3539678_1	82	0	NA	field assessment	NA	NA	0	3539678
18444	3543378_1	45	0	NA	field assessment	NA	NA	0	3543378
18444	3576146_1	45	0	NA	orthophoto	NA	NA	0	3576146
18444	3794070_1	80	0	NA	field assessment	NA	NA	0	3794070
18444	3860818_1	45	0	NA	orthophoto	NA	NA	0	3860818
18444	397650_1	45	0	NA	field assessment	NA	NA	0	397650
18444	404978_1	45	0	NA	orthophoto	NA	NA	0	404978
18444	4122962_1	45	0	NA	field assessment	NA	NA	0	4122962
18444	4153974_1	82	0	NA	field assessment	NA	NA	0	4153974
18444	4180450_1	45	0	NA	orthophoto	NA	NA	0	4180450
18444	4231506_1	45	0	NA	orthophoto	NA	NA	0	4231506
18444	4322014_1	82	0	NA	field assessment	NA	NA	0	4322014
18444	4377058_1	45	0	NA	orthophoto	NA	NA	0	4377058
18444	4512754_1	82	0	NA	field assessment	NA	NA	0	4512754
18444	4522718_1	82	0	NA	field assessment	NA	NA	0	4522718
18444	5249522_1	45	0	NA	orthophoto	NA	NA	0	5249522
18444	5280082_1	45	0	NA	orthophoto	NA	NA	0	5280082
18444	5409250_1	45	0	NA	orthophoto	NA	NA	0	5409250
18444	5425634_1	45	0	NA	orthophoto	NA	NA	0	5425634
18444	5476690_1	45	0	NA	orthophoto	NA	NA	0	5476690
18444	5645650_1	45	0	NA	field assessment	NA	NA	0	5645650
18444	566610_1	45	0	NA	field assessment	NA	NA	0	566610
18444	5694802_1	45	0	NA	field assessment	NA	NA	0	5694802
18444	6000978_1	45	0	NA	orthophoto	NA	NA	0	6000978
18444	6122834_1	45	0	NA	orthophoto	NA	NA	0	6122834
18444	6372434_1	45	0	NA	orthophoto	NA	NA	0	6372434
18444	643009_1	49	0	NA	field assessment	NA	NA	0	643009
18444	654418_1	45	0	NA	orthophoto	NA	NA	0	654418
18444	6852946_1	45	0	NA	orthophoto	NA	NA	0	6852946
18444	6951250_1	45	0	NA	field assessment	NA	NA	0	6951250
18444	7120210_1	45	0	NA	orthophoto	NA	NA	0	7120210
18444	7178722_1	45	0	NA	orthophoto	NA	NA	0	7178722
18444	7208018_1	45	0	NA	orthophoto	NA	NA	0	7208018
18444	7936134_1	51	0	NA	field assessment	NA	NA	0	7936134
18444	7936134_1	56	0	NA	field assessment	NA	NA	0	7936134
18444	8315298_1	45	0	NA	orthophoto	NA	NA	0	8315298
18444	8518738_1	45	0	NA	orthophoto	NA	NA	0	8518738
18444	8793586_1	45	0	NA	field assessment	NA	NA	0	8793586
18444	8955218_1	45	0	NA	field assessment	NA	NA	0	8955218
18444	898625_1	49	0	NA	field assessment	NA	NA	0	898625
18444	905153_1	49	0	NA	orthophoto	NA	NA	0	905153
18444	968018_1	45	0	NA	field assessment	NA	NA	0	968018
18444	9834834_1	45	0	NA	field assessment	NA	NA	0	9834834
18444	9842162_1	45	0	NA	field assessment	NA	NA	0	9842162
18445	121525_1	12	0	NA	field assessment	NA	NA	0	121525
18445	121525_2	12	1	0	field assessment	NA	NA	1	121525
18445	3026229_1	23	0	NA	field assessment	NA	NA	0	3026229
18445	3026229_2	23	1	0	field assessment	NA	NA	1	3026229
18445	3534133_1	23	0	NA	field assessment	NA	NA	0	3534133
18445	388405_1	17	1	0	field assessment	NA	NA	0	388405
18445	6679861_1	22	0	NA	field assessment	NA	NA	0	6679861
18445	6679861_1	23	0	NA	field assessment	NA	NA	0	6679861
18445	912693_1	22	1	0	field assessment	NA	NA	0	912693
18446	1071797_1	23	0	NA	field assessment	NA	NA	0	1071797
18446	23221_1	15	0	NA	field assessment	NA	NA	0	23221
18446	23221_2	15	1	0	field assessment	NA	NA	1	23221
18446	252597_1	23	0	NA	field assessment	NA	NA	0	252597
18446	3136181_1	23	0	NA	field assessment	NA	NA	0	3136181
18446	3168949_1	23	1	0	field assessment	NA	NA	0	3168949
18446	547509_1	23	0	NA	field assessment	NA	NA	0	547509
18449	32053_1	15	0	NA	field assessment	NA	NA	0	32053
18449	32053_2	17	1	0	field assessment	NA	NA	1	32053
18449	396597_1	12	0	NA	field assessment	NA	NA	0	396597
18449	396597_1	15	0	NA	field assessment	NA	NA	0	396597
18449	396597_1	17	0	NA	field assessment	NA	NA	0	396597
18449	556341_1	17	1	0	field assessment	NA	NA	0	556341
18450	425269_1	12	1	0	field assessment	NA	NA	0	425269
18451	192305_1	17	1	0	field assessment	NA	NA	0	192305
18451	3141425_1	15	1	0	field assessment	NA	NA	0	3141425
18451	3796785_1	22	1	0	field assessment	NA	NA	0	3796785
18452	143797_1	12	1	0	field assessment	NA	NA	0	143797
18452	196021_1	12	1	0	field assessment	NA	NA	0	196021
18452	2080902_1	50	1	0	field assessment	NA	NA	0	2080902
18452	2645158_1	80	0	NA	field assessment	NA	NA	0	2645158
18452	2645158_2	80	1	0	field assessment	NA	NA	1	2645158
18452	3192390_1	80	0	NA	field assessment	NA	NA	0	3192390
18452	3192390_2	80	1	0	field assessment	NA	NA	1	3192390
18452	61877_1	12	0	NA	field assessment	NA	NA	0	61877
18452	61877_2	12	1	0	field assessment	NA	NA	1	61877
18452	64949_2	17	1	0	field assessment	NA	NA	0	64949
18453	117878_1	106	0	NA	NA	long term	NA	0	NA
18453	2161_1	15	1	0	field assessment	NA	NA	0	2161
